ts_code,end_date,bz_item,0
601229.SH,20190630,非利息收入:手续费及佣金收入:电子银行业务(产品),2
601229.SH,20190630,非利息收入:手续费及佣金收入:托管和其它受托业务佣金收入(产品),2
601229.SH,20190630,非利息收入:手续费及佣金收入:其他(产品),2
002122.SZ,20181231,其他业务,2
600703.SH,20200630,租金、物业、服务收入,2
600703.SH,20200630,材料销售,2
600703.SH,20200630,化合物半导体,2
601229.SH,20190630,非利息收入:手续费及佣金收入:代理业务手续费收入(产品),2
002269.SZ,20091231,其他业务,2
601229.SH,20190630,利息收入:拆出资金(产品),2
601229.SH,20190630,利息收入:存放同业及其他金融机构款项(产品),2
601229.SH,20190630,利息收入:存放中央银行款项(产品),2
601229.SH,20190630,利息收入:发放贷款及垫款:票据贴现(产品),2
601229.SH,20190630,利息收入:发放贷款及垫款:公司贷款(产品),2
601229.SH,20190630,利息收入:发放贷款及垫款:个人贷款(产品),2
601229.SH,20190630,利息收入:其他(产品),2
601229.SH,20190630,利息收入:债券投资(产品),2
601229.SH,20190630,利息收入:买入返售金融资产(产品),2
601992.SH,20170630,其他业务,2
600196.SH,20181231,药品制造与研发,2
300133.SZ,20191231,内部抵销,2
002230.SZ,20201231,信息工程,2
300144.SZ,20181231,景区配套交通服务,2
600123.SH,20150630,其他收入,2
600123.SH,20141231,其他收入,2
002839.SZ,20201231,利息收入:发放贷款及垫款:个人贷款和垫款(产品),2
600123.SH,20140630,其他收入,2
002839.SZ,20201231,利息收入:发放贷款及垫款:公司贷款和垫款(产品),2
002839.SZ,20201231,利息收入:发放贷款及垫款:票据贴现业务(产品),2
600123.SH,20131231,其他收入,2
600123.SH,20130630,其他收入,2
002230.SZ,20201231,智能服务,2
600804.SH,20171231,互联网接入,2
002230.SZ,20201231,智能硬件产品,2
600123.SH,20121231,其他收入,2
600804.SH,20171231,其他业务,2
002092.SZ,20211231,电,2
000822.SZ,20151231,纯碱,2
300144.SZ,20190630,其他业务,2
002230.SZ,20201231,移动互联网产品及服务,2
002938.SZ,20171231,通讯用板,2
600438.SH,20191231,饲料,2
600438.SH,20191231,食品加工、畜禽养殖,2
600438.SH,20191231,太阳能电池及组件,2
600438.SH,20191231,多晶硅及化工,2
002938.SZ,20171231,消费电子及计算机用板,2
601216.SH,20170630,其他业务,2
600123.SH,20151231,其他收入,2
600123.SH,20160630,其他收入,2
601988.SH,20181231,利息收入:发放贷款及垫款:个人贷款业务(产品),2
002230.SZ,20201231,开放平台,2
600123.SH,20171231,其他收入,2
002230.SZ,20201231,政法业务,2
600123.SH,20170630,其他收入,2
002230.SZ,20201231,数字政府行业应用,2
601998.SH,20181231,非利息收入:手续费及佣金收入:担保及咨询手续费(产品),2
601998.SH,20181231,非利息收入:手续费及佣金收入:托管和其它受托业务佣金收入(产品),2
600111.SH,20111231,稀土功能材料,2
600123.SH,20161231,其他收入,2
601988.SH,20181231,利息收入:债券投资(产品),2
601988.SH,20181231,利息收入:发放贷款及垫款:公司贷款业务(产品),2
600111.SH,20120630,稀土功能材料,2
601988.SH,20181231,利息收入:发放贷款及垫款:票据贴现业务(产品),2
601988.SH,20181231,存拆放同业、存放央行及买入返售金融资产(产品),2
601988.SH,20181231,非利息收入:手续费及佣金收入:代理委托业务(产品),2
601988.SH,20181231,非利息收入:手续费及佣金收入:其他(产品),2
601988.SH,20181231,非利息收入:手续费及佣金收入:托管及其他受托业务(产品),2
601988.SH,20181231,非利息收入:手续费及佣金收入:担保承诺业务(产品),2
601988.SH,20181231,非利息收入:手续费及佣金收入:结售汇业务(产品),2
601988.SH,20181231,非利息收入:手续费及佣金收入:结算业务(产品),2
601988.SH,20181231,非利息收入:手续费及佣金收入:财务顾问业务(产品),2
601988.SH,20181231,非利息收入:手续费及佣金收入:银行卡业务(产品),2
002938.SZ,20171231,其他主营业务,2
600438.SH,20191231,其他主营业务,2
600724.SH,20200630,其他主营业务,2
000822.SZ,20161231,纯碱,2
002938.SZ,20151231,消费电子及计算机用板,2
600111.SH,20210630,内部抵销,2
601997.SH,20190630,非利息收入:手续费及佣金收入:其他手续费收入(产品),2
600438.SH,20181231,其他业务,2
002938.SZ,20151231,其他主营业务,2
002938.SZ,20151231,其他业务,2
601997.SH,20190630,利息收入:发放贷款及垫款:公司贷款及垫款(产品),2
601997.SH,20190630,利息收入:其他利息收入(产品),2
601216.SH,20210630,其他业务,2
601216.SH,20210630,热电分部,2
601997.SH,20181231,非利息收入:手续费及佣金收入:其他手续费收入(产品),2
601997.SH,20181231,利息收入:应收款项类投资(产品),2
600724.SH,20200630,租赁,2
601997.SH,20181231,利息收入:发放贷款及垫款:公司贷款及垫款(产品),2
600111.SH,20211231,稀土原料,2
300133.SZ,20181231,内部抵销,2
600724.SH,20200630,物业管理,2
600438.SH,20151231,其他收入,2
600196.SH,20181231,医学诊断与医疗器械,2
600196.SH,20181231,医疗服务,2
600724.SH,20200630,水泥,2
600724.SH,20200630,广告收入,2
600724.SH,20200630,商品销售,2
002938.SZ,20151231,通讯用板,2
601997.SH,20190630,非利息收入:手续费及佣金收入:银行卡手续费收入(产品),2
601216.SH,20200630,热电分部,2
601997.SH,20191231,利息收入:拆出资金(产品),2
600438.SH,20191231,光伏发电,2
002938.SZ,20171231,其他业务,2
002252.SZ,20071231,其他业务,2
002275.SZ,20100630,其他收入,2
002938.SZ,20161231,通讯用板,2
002230.SZ,20201231,运营商大数据,2
002938.SZ,20161231,消费电子及计算机用板,2
600704.SH,20180630,其他业务,2
000822.SZ,20171231,纯碱,2
601216.SH,20200630,其他业务,2
601997.SH,20191231,利息收入:应收款项类投资(产品),2
600704.SH,20171231,供应链集成服务,2
002938.SZ,20161231,其他主营业务,2
002938.SZ,20161231,其他业务,2
601997.SH,20191231,利息收入:发放贷款及垫款:公司贷款及垫款(产品),2
000751.SZ,20191231,电铅,2
000793.SZ,20171231,信息传播服务业,2
000751.SZ,20191231,有色金属贸易,2
000751.SZ,20191231,其他主营业务,2
000793.SZ,20171231,其他业务,2
600196.SH,20180630,其他业务,2
601997.SH,20191231,利息收入:发放贷款及垫款:个人贷款及垫款(产品),2
002110.SZ,20171231,其他业务,2
601998.SH,20200630,利息收入:发放贷款及垫款:个人贷款业务(产品),2
002120.SZ,20171231,中转费收入,2
002310.SZ,20161231,园林景观设计,2
600104.SH,20191231,零部件业务,2
600143.SH,20190630,甲乙酮销售,2
002120.SZ,20171231,快运收入,2
601238.SH,20151231,汽车相关贸易,2
300104.SZ,20180630,其他业务,2
002120.SZ,20201231,特许收入,2
002120.SZ,20201231,其他主营业务,2
600733.SH,20181231,其他主营业务,2
002120.SZ,20201231,派送服务收入,2
601238.SH,20151231,乘用车,2
002120.SZ,20171231,物料销售收入,2
002773.SZ,20201231,其他主营业务,2
600132.SH,20210630,其他业务,2
002120.SZ,20201231,物料销售收入,2
002110.SZ,20181231,其他业务,2
600104.SH,20191231,贸易收入,2
600104.SH,20191231,整车业务,2
600104.SH,20191231,劳务及其他,2
600104.SH,20191231,其他业务,2
600104.SH,20181231,零部件业务,2
600535.SH,20180630,医药工业,2
002120.SZ,20171231,面单销售收入,2
601238.SH,20170630,乘用车,2
600104.SH,20181231,贸易收入,2
002310.SZ,20161231,水系治理,2
600104.SH,20181231,劳务及其他,2
600104.SH,20181231,整车业务,2
002310.SZ,20161231,固废处置,2
000831.SZ,20190630,稀土金属及合金,2
002958.SZ,20200630,利息收入:发放贷款及垫款:票据贴现(产品),2
601238.SH,20160630,乘用车,2
002236.SZ,20181231,其他主营业务,2
002120.SZ,20201231,面单销售收入,2
002958.SZ,20200630,利息收入:发放贷款及垫款:个人贷款及垫款(产品),2
600200.SH,20210930,抗感染药,2
000031.SZ,20190630,物业管理及其他,2
603156.SH,20181231,其他业务,2
002120.SZ,20171231,其他主营业务,2
601238.SH,20161231,乘用车,2
002310.SZ,20161231,市政园林项目,2
601238.SH,20160630,汽车相关贸易,2
601238.SH,20161231,汽车相关贸易,2
600236.SH,20170630,其他业务,2
600200.SH,20180630,抗感染药,2
601088.SH,20091231,其他收入,2
